test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
345,0,3.0,0.0,1.0,0.0,45.0,3.0,206.0,3.0,8.0,2.0,43.0,0.57,0.0,100.0,2.0,0.0,3.0,2.0,5.1,0.0,1.9,0.0,1.0,0.5,243.0,0.6,0.0,3.0,4.0,2.0,0.7460211217994522,0.2539788782005478
345,1,4.0,4.0,1.0,10.0,2.0,3.0,503.0,11.0,3.0,39.0,101.0,0.43,1.0,95.0,3.0,0.0,58.0,2.0,5.5,0.0,4.5,0.0,1.0,0.7,345.0,0.5,0.0,2.0,4.0,7.0,0.676435229119889,0.323564770880111
345,2,2.0,7.0,1.0,16.0,16.0,5.0,319.0,3.0,2.0,8.0,36.0,0.56,1.0,95.0,2.0,4.0,12.0,2.0,7.1,1.0,3.8,1.0,1.0,1.0,294.0,0.5,0.0,1.0,4.0,13.0,0.8631927082702797,0.13680729172972012
345,3,0.0,0.0,1.0,12.0,0.0,3.0,288.0,21.0,11.0,4.0,55.0,1.1,0.0,100.0,3.0,6.0,10.0,2.0,2.0,0.0,1.6,0.0,1.0,0.2,374.0,0.4,0.0,6.0,4.0,2.0,0.9119138381263043,0.08808616187369588
345,4,4.0,0.0,1.0,3.0,0.0,4.0,352.0,2.0,0.0,9.0,49.0,0.91,0.0,73.0,2.0,0.0,5.0,8.0,8.2,1.0,3.6,1.0,1.0,0.5,205.0,0.7,0.0,5.0,3.0,4.0,0.9120033244130561,0.08799667558694388
345,5,7.0,9.0,1.0,0.0,4.0,2.0,217.0,7.0,10.0,40.0,63.0,0.22,0.0,86.0,2.0,1.0,35.0,2.0,4.1,0.0,4.4,0.0,1.0,1.0,382.0,0.4,0.0,5.0,4.0,3.0,0.8189164413981579,0.1810835586018422
345,6,0.0,2.0,1.0,9.0,2.0,6.0,329.0,2.0,0.0,21.0,38.0,1.42,0.0,100.0,1.0,0.0,15.0,2.0,12.6,0.0,2.1,1.0,0.0,0.2,205.0,0.4,0.0,2.0,5.0,1.0,0.8892759976042476,0.11072400239575267
345,7,5.0,31.0,1.0,0.0,7.0,1.0,226.0,4.0,10.0,44.0,40.0,0.23,0.0,91.0,2.0,1.0,33.0,2.0,6.5,0.0,4.3,0.0,1.0,0.9,192.0,0.4,0.0,3.0,5.0,10.0,0.588520469582843,0.41147953041715696
345,8,15.0,3.0,1.0,6.0,3.0,4.0,445.0,7.0,1.0,31.0,73.0,0.43,0.0,95.0,1.0,0.0,70.0,2.0,7.4,0.0,4.5,1.0,1.0,0.9,111.0,0.3,0.0,5.0,6.0,8.0,0.7093327072217969,0.290667292778203
345,9,11.0,78.0,1.0,20.0,0.0,1.0,313.0,8.0,0.0,59.0,3.0,0.33,1.0,95.0,2.0,5.0,39.0,2.0,5.4,0.0,3.6,0.0,1.0,0.8,246.0,0.6,2.0,1.0,2.0,3.0,0.9118700171455932,0.08812998285440679
