,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE
10,20,0,2,0,1,7,23,1,0,1,3,0.99,5,89,12,0,0,1,4.52173913043478,0,2,1.48,0,2,0.914331465172138,0,443
16,5,1,1,0,0,5,2,1,3,4,19,0.37,1,76,2,0,10,2,6.46428571428571,1,1,0.8,0,1,0.429503916449086,146,251
1958,3,17,2,2,0,18,1,1,0,18,0,0.74,2,89,1,0,9,1,7.55,2,2,0.8,0,1,0.790307548928239,988,423
23,7,1,1,0,0,4,2,1,3,8,26,0.35,1,87,2,0,17,2,6.21951219512195,1,1,1.2093023255814,0,0.41,146,0,251
1956,1,0,1,0,0,12,70,1,0,4,4,1.26,0,40,2,0,6,1,5.0,1,2,0.8,1,1,0.938388625592417,2,23
33,146,18,2,13,0,1,5,1,5,28,35,0.2,0,94,15,1,14,1,6.68674698795181,0,0,0.670588235294118,0,2,0.631297709923664,0,23
1957,1,0,1,0,0,6,70,23,0,3,4,1.27,0,66,2,0,5,0,3.8,1,1,0.714285714285714,0,2,0.945205479452055,1,1
27,6,5,4,0,0,1,129,1,1,38,28,0.18,0,94,1,1,7,2,8.5,0,1,0.05,0,1,0.481553398058252,2,6
35,3,0,1,2,16,14,146,1,0,0,14,0.63,3,72,1,0,5,1,6.47058823529412,0,1,0.421052631578947,0,1,0.506602641056423,23,2
19,8,5,1,3,0,0,60,1,2,2,61,0.06,0,97,3,1,12,4,5.91089108910891,0,1,1.12621359223301,0,1,0.481553398058252,5,6
1960,2,0,1,0,0,10,70,4.1000000000000005,0,5,5,1.26,0,60,2,0,7,1,0,1,0,1.33333333333333,251,2,0.905982905982906,0,1
48,0,8,1,9,2,4,2,1,7,7,9,0.76,0,94,1,2,8,2,6.25,0,0,0.576923076923077,0,1,0.481553398058252,137,23
1959,2,0,1,0,0,11,107,1,0,3,4,23,0,61,2,0,7,1,4.0,1,2,0.8,0,2,0.5815533980582519,0,1.45
56,22,25,1,22,2,3,443,2,4,12,61,0.24,1,93,2,2,23,3,7.62790697674419,0,1,1.15151515151515,0,0.41,6,0,5
74,20,29,1,16,1,2,5,1,12,42,83,0.27,0,95,1,2,20,3,5.97916666666667,0,0,0.8,0,1,0.583244586439475,443,6
83,1,0,1,0,0,3,83,1,2,11,12,0.39,1,0,1,2,13,2,4.73333333333333,1,0,1.05882352941176,0,0.41,66,0,7
60,1014,11,1,29,0,2,251,1,16,52,205,0.22,0,96,1,1,23,3,7.19805194805195,0,0,1.38387096774194,0,0.41,5,0,76
96,1,0,1,21,0,0,24,99,0,0,0,0.92,0,7,1,0,0,1,0.0,0,1,0.481553398058252,0,2,0.01,0,0
104,29,7,1,1,0,2,5,1,32,35,53,0.3,0,96,2,1,39,1,5.34814814814815,0,0,0.496350364963504,0,1,0.73784355179704,146,6
67,5,4,2,1,0,2,104,1,2,20,14,0.05,0,91,1,1,11,1,5.04,2,1,0.0,0,23,0.431553398058252,0,2
139,2,443,1,14,0,1,2,1,19,14,2,0.86,0,91,1,0,12,2,5.14814814814815,0,1,0.482758620689655,0,1,0.881547139403707,0,7
69,2,4,1,6,3,2,70,1,2,11,28,0.72,0,93,3,4,9,2,29.0555555555556,1,1,0.45,0,23,0.431553398058252,0,1
159,8,0,1,7,9,10,251,1,1,1,17,1.85,1,88,1,0,3,1,5.42307692307692,1,0,0.535714285714286,0,1,0.584553928095872,2,146
160,1,1,2,6,0,6,122,7,10,11,0,0.35000000000000003,1,84,1,0,5,1,5.75,2,1,1.8,2,1,0.838926174496644,0,2
168,16,10,1,3,0,7,443,1,50,19,0,0.66,0,90,1,0,16,1,7.48684210526316,1,1,0.692307692307692,0,6,0.849949647532729,0,1
169,18,7,1,5,4,8,23,1,57,12,1,0.77,1,90,1,0,13,1,7.40963855421687,1,1,0.670588235294118,0,1,0.946419629444166,754,5
34,1,0,1,112,0,1,443,1,4,8,173,0.25,0,99,1,1,13,2,1.9000000000000001,0,0,0.493087557603687,0,6,0.579288025889968,0,2
172,0,3,1,2,2,3,81,2,4,13,1,10,1,84,3,1,8,1,10.25,3,1,0.8,0,0.31,0.865853658536585,0,7
175,13,7,1,1,2,4,86,2,2,49,5,0.7,0,95,1,0,13,1,3.97457627118644,1,1,0.471074380165289,0,1,0.684674751929438,443,23
177,23,2,1,0,0,7,23,1,146,4,0,0.49,1,75,1,0,11,1,6.85185185185185,1,1,0.8,1,1,0.825857519788918,0,2
182,1,0,1,0,1,5,0.5815533980582519,1,2,4,14,1.04,1,67,2,0,6,1,2.70588235294118,0,1,0.578947368421053,0,1,2,70,23
129,5,0,2,23,1,0,24,1,4,19,15,0.39,1,92,1,0,16,2,10.4583333333333,2,1,2.11538461538462,0,23,0.531553398058252,0,2
189,0,1,1,9,0,5,116,1,0,0,0,0.77,0,88,1,0,5,1,4.64285714285714,1,1,1.0625,0,7,0.5815533980582519,0,1
193,28,0,2,64,2,5,2,1,0,9,1,0.21,0,92,1,0,7,1,8.68965517241379,1,1,1.25806451612903,0,1,0.8315533980582519,146,6
204,5,0,1,6,62,9,5,2,0,0,57,0.78,1,98,1,0,24,2,4.04761904761905,0,1,0.636363636363636,0,1,0.682824655894674,443,251
208,1,0,1,0,0,5,1,1,1,4,13,0.47,1,73,70,2,10,2,4.1000000000000005,1,1,0.666666666666667,0,2,0.960648148148148,0,6
209,0,0,1,0,0,3,36,1,1,7,4,1.06,1,0,2,0,1,1,2.5,1,2,0.5,2,1,0.928571428571429,0,0
